timestamp,AAPL,MSFT,GOOG,AMZN,NVDA,META,TSLA,JPM,BAC,GS,JNJ,PFE,LLY,XOM,CVX,PG,KO,PEP,MCD,SBUX,BA,CAT,DUK,DD,WMT
2024-08-06 04:00:00,207.23,399.61,160.54,161.93,104.25,494.09,200.64,200.34,36.92,470.22,158.97,29.32,793.18,114.16,143.23,168.09,68.05,172.49,270.06,75.37,165.04,326.44,112.92,32.6569,67.74
2024-08-07 04:00:00,209.82,398.43,160.75,162.77,98.91,488.92,191.76,200.4,37.3,473.01,158.9,28.85,772.14,115.68,142.41,170.02,68.46,171.79,269.37,75.29,163.24,325.8,113.51,32.3096,66.91
2024-08-08 04:00:00,213.31,402.69,163.84,165.8,104.97,509.63,198.84,204.06,38.21,485.77,160.22,28.76,845.31,117.89,144.49,170.87,68.73,172.37,271.19,75.75,168.87,336.16,112.43,32.8536,67.66
2024-08-09 04:00:00,216.24,406.02,165.39,166.94,104.75,517.77,200.0,205.8,38.28,490.26,160.62,28.55,891.68,118.85,144.99,170.54,68.68,172.39,267.91,75.09,167.91,338.26,112.67,32.8577,67.95
2024-08-12 04:00:00,217.53,406.81,163.95,166.8,109.02,515.95,197.49,206.19,38.17,485.5,159.88,28.45,884.38,119.0,145.02,166.81,68.17,171.42,269.46,77.03,164.13,336.03,113.37,32.7741,68.7
2024-08-13 04:00:00,221.27,414.01,165.93,170.23,116.14,528.54,207.83,207.94,38.46,491.94,158.39,28.85,908.05,117.86,144.15,167.29,68.46,172.37,270.31,95.9,168.76,338.8,113.72,32.9833,68.13
2024-08-14 04:00:00,221.72,416.86,162.03,170.1,118.08,526.76,201.38,210.24,38.81,498.7,158.48,28.88,931.68,118.95,144.67,168.8,68.58,173.71,271.15,93.9,168.5,337.59,113.46,32.9498,68.66
2024-08-15 04:00:00,224.72,421.03,163.17,177.59,122.86,537.33,214.14,211.55,39.03,499.02,159.09,28.71,931.58,118.73,146.8,167.92,68.65,172.52,274.87,94.88,176.41,345.64,113.11,33.59,73.18
2024-08-16 04:00:00,226.05,418.47,164.74,177.06,124.58,527.42,216.12,213.97,39.34,504.26,159.39,28.3,922.12,118.17,147.27,167.89,69.18,172.62,278.49,94.81,179.99,343.48,112.3,33.5481,73.45
2024-08-19 04:00:00,225.89,421.53,168.4,178.22,130.0,529.28,222.72,215.45,39.67,504.68,159.63,28.8,921.81,118.53,146.83,168.42,68.98,173.82,287.55,92.3,179.64,344.65,112.72,33.5314,73.72
2024-08-20 04:00:00,226.51,424.8,168.96,178.88,127.25,526.73,221.1,214.52,38.69,497.34,160.16,28.9,949.97,114.58,144.69,170.41,69.38,175.85,285.63,93.01,172.1,343.3,112.38,33.1632,74.54
2024-08-21 04:00:00,226.4,424.14,167.63,180.11,128.5,535.16,223.27,214.6,38.75,496.46,161.43,29.03,951.97,113.85,145.32,170.16,69.57,175.21,289.71,92.78,173.43,342.97,112.73,33.6025,75.24
2024-08-22 04:00:00,224.53,415.55,165.49,176.13,123.74,531.93,210.66,216.63,39.24,497.75,162.35,28.78,954.17,114.73,145.73,170.15,69.33,175.74,289.21,92.43,172.76,342.36,112.12,33.5941,75.58
2024-08-23 04:00:00,226.84,416.79,167.43,177.04,129.37,528.0,220.32,218.31,39.77,509.42,164.13,28.9,952.74,116.32,147.62,169.17,69.79,175.87,289.52,94.02,174.96,348.41,112.36,33.9331,75.7
2024-08-26 04:00:00,227.18,413.49,167.93,175.5,126.46,521.12,213.21,219.17,39.92,507.87,164.61,28.92,950.53,118.81,148.5,170.35,70.84,175.97,288.68,95.63,173.48,351.16,113.01,34.159,76.03
2024-08-27 04:00:00,228.03,413.84,166.38,173.12,128.3,519.1,209.21,220.18,39.67,507.26,162.95,28.82,954.48,117.68,146.95,169.25,71.5,175.3,289.64,98.6,173.05,351.12,111.9,34.5146,76.13
2024-08-28 04:00:00,226.49,410.6,164.5,170.8,125.61,516.78,205.75,221.29,39.95,503.33,163.92,28.75,948.94,116.52,146.0,169.06,71.75,173.92,287.05,95.3,170.71,348.2,112.7,34.5314,76.08
2024-08-29 04:00:00,229.79,413.12,163.4,172.12,117.59,518.22,206.28,222.21,40.17,510.1,164.23,28.72,940.2,118.13,147.42,170.03,72.05,172.09,287.86,94.86,172.26,351.64,112.99,34.9038,76.42
2024-08-30 04:00:00,229.0,417.14,165.11,178.5,119.37,521.31,214.11,224.8,40.75,510.25,165.86,29.01,960.02,117.94,147.95,171.54,72.47,172.88,288.66,94.57,173.74,356.1,113.95,35.251,77.23
2024-09-03 04:00:00,222.77,409.44,158.61,176.25,108.0,511.76,210.6,220.3,40.7,487.46,167.16,28.3,956.53,115.47,144.66,174.52,73.01,177.54,285.52,93.18,161.02,340.24,115.79,34.3598,77.17
2024-09-04 04:00:00,220.85,408.9,157.81,173.33,106.21,512.74,219.41,219.33,40.5,490.64,167.36,28.39,946.31,114.06,142.07,175.9,72.56,178.52,288.03,92.33,163.22,336.75,117.06,34.1841,77.24
2024-09-05 04:00:00,222.38,408.39,158.6,177.89,107.21,516.86,230.17,217.63,40.14,487.88,164.99,28.51,912.75,113.17,140.93,175.47,71.17,179.3,287.97,91.56,162.15,333.56,116.85,34.0502,76.96
2024-09-06 04:00:00,220.82,401.7,152.13,171.39,102.83,500.27,210.73,212.46,38.76,479.61,164.38,28.56,902.71,112.64,138.56,175.59,71.14,177.34,289.51,91.15,157.62,329.36,116.6,33.113,76.64
2024-09-09 04:00:00,220.91,405.72,149.54,175.4,106.47,504.79,216.27,216.81,39.47,488.57,166.61,29.41,908.27,115.01,140.3,176.06,71.85,178.19,291.29,92.21,162.91,334.04,117.16,33.2887,77.34
2024-09-10 04:00:00,220.11,414.2,150.01,179.55,108.1,504.79,226.17,205.56,39.28,467.13,167.38,29.74,901.25,110.82,138.23,177.79,71.55,177.81,291.27,93.34,160.07,334.16,116.93,33.2678,78.81
2024-09-11 04:00:00,222.66,423.04,152.15,184.52,116.91,511.83,228.13,207.23,39.0,471.17,164.82,29.66,920.89,109.72,137.88,173.92,71.08,175.78,290.23,98.2,161.33,335.0,116.2,33.4351,78.84
2024-09-12 04:00:00,222.77,427.0,155.54,187.0,119.14,525.6,229.81,206.6,38.78,474.06,164.64,29.16,935.02,111.23,139.21,173.47,71.23,177.25,292.35,99.28,162.77,339.58,115.97,33.6444,79.66
2024-09-13 04:00:00,222.5,430.59,158.37,186.49,119.1,524.62,230.29,204.32,38.65,478.99,165.52,29.27,923.71,111.15,140.61,174.08,71.41,177.36,296.53,98.57,156.77,345.31,117.31,34.0669,80.6
2024-09-16 04:00:00,216.32,431.34,158.99,184.89,116.78,533.28,226.78,207.86,39.1,485.16,166.99,30.07,923.54,112.71,142.09,177.24,72.1,177.21,296.69,96.31,155.55,347.96,117.7,34.3096,80.56
2024-09-17 04:00:00,216.79,435.15,160.28,186.88,115.59,536.315,227.87,209.25,39.55,485.39,167.07,29.83,906.18,114.18,143.41,175.88,71.8,176.87,293.75,96.44,156.39,353.69,116.73,34.6695,78.6
2024-09-18 04:00:00,220.69,430.81,160.81,186.43,113.37,537.95,227.2,207.53,39.62,484.58,166.15,29.75,904.97,114.58,143.96,173.92,71.75,175.21,292.03,96.12,155.11,355.12,115.88,34.6611,79.03
2024-09-19 04:00:00,228.87,438.69,163.24,189.87,117.87,559.1,243.92,210.48,40.87,503.83,164.82,29.66,915.04,116.0,144.99,171.54,70.62,174.66,293.85,96.9,154.59,373.31,115.14,34.8033,78.04
2024-09-20 04:00:00,228.2,435.27,164.64,191.6,116.0,561.35,238.25,211.09,40.27,498.43,164.16,29.42,921.49,115.27,145.68,174.22,71.64,171.18,296.83,96.05,153.29,368.82,116.37,34.8703,79.06
2024-09-23 04:00:00,226.47,433.51,163.07,193.88,116.26,564.41,250.0,211.44,39.87,497.41,163.22,29.31,918.52,117.36,147.54,173.77,71.73,172.11,299.06,95.48,156.3,371.17,117.31,35.1925,80.33
2024-09-24 04:00:00,227.37,429.17,163.64,193.96,120.87,563.33,254.27,211.59,39.45,498.02,162.78,29.5,924.43,117.05,147.45,173.24,71.33,169.92,300.27,94.45,155.81,385.93,115.98,36.4477,80.67
2024-09-25 04:00:00,226.37,432.11,162.99,192.53,123.51,568.31,257.02,210.19,39.25,491.14,160.6,28.93,924.56,114.77,143.97,172.26,71.45,169.4,300.47,95.62,152.22,378.25,116.21,35.9582,81.4
2024-09-26 04:00:00,227.52,431.31,163.83,191.16,124.04,567.84,254.22,209.78,39.52,496.92,161.39,28.97,909.32,112.8,141.99,173.21,71.4,169.69,303.65,97.47,154.58,390.96,115.17,37.318,79.92
2024-09-27 04:00:00,227.79,428.02,165.29,187.97,121.4,567.36,260.46,210.5,39.4,498.51,161.4,29.09,877.79,115.82,145.49,173.55,71.79,170.0,303.69,97.36,156.32,391.08,115.97,37.4644,79.78
2024-09-30 04:00:00,233.0,430.3,167.19,186.33,121.44,572.44,261.63,210.86,39.68,495.11,162.06,28.94,885.94,117.22,147.27,173.2,71.86,170.05,304.51,97.49,152.04,391.12,115.3,37.2845,80.75
2024-10-01 04:00:00,226.21,420.69,168.42,185.13,117.0,576.47,258.02,207.04,39.22,490.17,161.99,28.67,884.48,119.93,149.7,173.04,71.71,171.38,302.98,97.43,154.22,392.39,116.22,36.7866,81.27
2024-10-02 04:00:00,226.78,417.13,167.31,184.76,118.85,572.81,249.02,207.29,39.23,491.99,161.17,28.61,891.07,121.52,150.95,171.92,71.01,169.55,303.76,96.5,152.89,394.05,116.68,36.841,80.43
2024-10-03 04:00:00,225.67,416.54,167.21,181.96,122.85,582.77,240.66,205.23,39.25,486.1,160.5,28.34,885.55,122.58,151.25,170.12,70.52,168.53,303.45,95.56,150.52,391.09,115.76,36.4603,80.43
2024-10-04 04:00:00,226.8,416.06,168.56,186.51,124.92,595.94,250.08,211.22,40.11,495.16,160.29,28.58,887.16,124.83,150.74,168.88,70.17,167.97,303.76,96.58,155.0,397.09,114.05,36.6276,80.94
2024-10-07 04:00:00,221.69,409.54,164.39,180.8,127.72,584.78,240.83,210.93,39.96,494.62,159.53,29.2,898.4,125.37,151.12,167.12,69.01,167.21,300.85,96.09,155.91,398.25,110.23,35.9582,79.1
2024-10-08 04:00:00,225.77,414.71,165.7,182.72,132.89,592.89,244.5,210.75,39.93,496.57,159.69,29.18,913.72,122.04,148.75,168.16,69.18,170.42,301.9,96.21,154.65,387.96,110.67,35.3473,79.71
2024-10-09 04:00:00,229.54,417.46,163.06,185.17,132.65,590.51,241.05,213.42,40.19,505.18,160.65,30.19,919.74,122.09,149.65,169.27,69.57,172.54,303.83,95.88,149.37,396.19,111.32,35.8326,80.4
2024-10-10 04:00:00,229.04,415.84,163.18,186.65,134.81,583.83,238.77,212.84,39.97,503.72,160.51,29.34,910.69,123.14,150.62,168.95,69.25,172.99,304.04,93.88,146.62,396.64,113.12,36.113,79.61
2024-10-11 04:00:00,227.55,416.32,164.52,188.82,134.8,589.95,217.8,222.29,41.95,516.3,161.46,29.16,932.06,123.61,151.42,171.09,69.57,174.81,305.04,95.55,151.02,402.02,114.17,36.205,80.1
2024-10-14 04:00:00,231.3,419.14,166.35,187.54,138.07,590.42,219.16,221.48,41.91,522.75,161.6,29.08,929.51,124.08,151.78,172.51,70.34,176.1,309.84,94.76,148.99,393.95,115.09,36.3389,80.29
2024-10-15 04:00:00,233.85,418.74,166.9,187.69,131.6,586.27,219.57,222.39,42.14,522.38,164.1,29.44,913.32,120.35,147.73,173.57,70.34,175.9,313.34,95.04,152.35,387.99,117.12,35.4435,81.65
2024-10-16 04:00:00,231.78,416.12,166.74,186.89,135.72,576.79,221.33,223.64,42.8,529.86,164.28,29.67,916.42,120.66,148.73,172.38,70.57,174.48,312.92,95.46,154.9,393.62,119.78,35.6862,81.22
2024-10-17 04:00:00,232.15,416.72,164.51,187.53,136.93,576.93,220.89,224.42,42.6,529.0,164.47,29.27,917.12,120.35,151.2,172.28,69.9,174.67,314.7,95.27,155.31,394.49,120.58,35.6653,80.89
2024-10-18 04:00:00,235.0,418.16,165.05,188.99,138.0,576.47,220.7,225.37,42.32,528.5,165.12,29.22,917.97,120.01,150.75,171.28,70.44,175.06,316.56,96.84,155.0,393.86,120.76,35.6025,81.31
2024-10-21 04:00:00,236.48,418.78,165.8,189.07,143.71,575.16,218.85,223.0,41.76,517.8,162.83,28.93,906.13,120.08,150.88,169.54,69.45,175.01,314.89,96.45,159.82,390.48,119.89,35.5105,80.81
2024-10-22 04:00:00,235.86,427.51,166.82,189.7,143.59,582.01,217.97,224.12,42.3,518.3,163.45,28.84,909.15,120.7,150.92,169.7,69.45,174.37,314.69,96.82,159.88,388.46,119.88,35.5188,82.02
2024-10-23 04:00:00,230.76,424.6,164.48,184.71,139.56,563.69,213.65,223.41,42.34,517.2,165.86,28.86,903.25,120.27,150.48,169.58,68.01,172.95,298.57,97.65,157.06,385.73,120.57,35.3096,83.27
2024-10-24 04:00:00,230.57,424.73,164.53,186.38,140.41,567.78,260.48,224.98,42.65,524.5,163.67,28.64,891.32,119.59,150.45,169.62,67.3,172.16,301.58,97.15,155.2,387.06,119.02,35.2427,83.04
2024-10-25 04:00:00,231.41,428.15,166.99,187.83,141.54,573.25,269.19,222.31,41.89,512.6,160.88,28.45,892.7,119.49,150.81,168.22,66.92,171.79,292.61,97.31,155.01,385.97,117.21,34.8536,82.51
2024-10-28 04:00:00,233.4,426.59,168.34,188.39,140.52,578.16,262.51,225.5,42.62,523.58,161.6,28.86,895.59,118.9,150.54,169.3,66.67,169.84,296.79,98.02,150.69,390.61,117.06,35.1088,82.75
2024-10-29 04:00:00,233.67,431.95,171.14,190.83,141.25,593.28,259.52,222.9,42.53,524.28,160.09,28.46,903.58,117.28,148.52,167.17,65.56,167.5,295.0,97.39,152.98,387.51,114.41,34.9121,81.7
2024-10-30 04:00:00,230.1,432.53,176.14,192.73,139.335,591.8,257.55,224.41,42.31,524.4,160.61,28.52,846.83,116.69,148.05,166.16,65.92,166.21,291.52,97.32,154.29,379.24,114.0,34.841,81.39
2024-10-31 04:00:00,225.91,406.35,172.69,186.4,132.76,567.58,249.85,221.92,41.82,517.79,159.86,28.3,829.74,116.78,148.82,165.18,65.31,166.08,292.11,97.7,149.31,376.2,115.27,34.7238,81.95
2024-11-01 04:00:00,222.91,410.37,172.65,197.93,135.4,567.16,248.98,222.94,41.76,519.35,160.13,28.09,818.93,114.95,153.07,165.1,65.01,165.59,295.21,98.87,154.59,379.63,112.68,34.5188,82.19
2024-11-04 05:00:00,222.01,408.46,170.68,195.78,136.05,560.68,242.84,219.78,41.33,511.47,158.24,27.76,806.14,118.61,153.97,165.08,65.11,166.34,292.85,97.03,155.07,376.52,112.52,34.2469,82.45
2024-11-05 05:00:00,223.45,411.46,171.41,199.5,139.91,572.43,251.44,221.49,41.88,526.96,158.35,27.99,806.06,118.96,153.41,165.76,65.37,167.85,297.32,97.09,151.0,383.37,114.08,35.8452,83.68
2024-11-06 05:00:00,222.72,420.18,178.33,207.09,145.61,572.05,288.53,247.06,45.41,595.98,157.88,27.36,776.38,121.0,157.72,161.05,63.7,164.71,294.0,96.08,147.16,416.88,113.63,35.2845,83.44
2024-11-07 05:00:00,227.48,425.43,182.28,210.05,148.88,591.7,296.91,236.38,44.77,582.17,156.73,27.46,797.45,121.15,156.77,163.41,63.66,164.0,294.66,96.12,150.98,408.21,111.08,36.2301,83.85
2024-11-08 05:00:00,226.96,422.54,179.86,208.18,147.63,589.34,321.22,236.98,45.13,589.26,155.47,26.72,831.54,121.11,156.93,167.71,63.92,165.11,298.97,97.55,151.68,393.37,113.23,35.2176,84.83
2024-11-11 05:00:00,224.23,418.01,181.97,206.84,145.26,583.17,350.0,239.29,46.08,602.34,155.04,26.24,832.44,120.47,156.5,166.03,63.36,164.26,301.53,100.31,148.96,396.54,112.46,34.9916,84.21
2024-11-12 05:00:00,224.23,423.03,183.32,208.91,148.29,584.82,328.49,239.56,45.86,592.59,152.64,26.19,818.86,120.35,155.29,165.84,63.2,164.34,298.65,98.8,145.17,393.01,111.88,34.431,84.99
2024-11-13 05:00:00,225.12,425.2,180.49,214.1,146.27,580.0,330.24,241.16,45.87,594.22,153.24,26.72,811.81,121.47,158.72,166.58,63.0,164.74,297.35,99.8,139.97,387.07,111.31,34.8954,85.5
2024-11-14 05:00:00,228.22,426.89,177.35,211.48,146.76,577.16,311.18,241.87,45.9,588.61,151.87,26.02,786.23,120.56,161.8,167.08,62.55,165.15,298.56,99.23,138.14,387.36,110.68,34.7615,84.47
2024-11-15 05:00:00,225.0,415.0,173.89,202.61,141.98,554.08,320.72,245.31,46.75,593.54,154.0,24.8,746.2,119.31,161.42,169.54,61.74,158.62,292.63,98.42,140.19,384.07,112.17,34.2469,84.25
2024-11-18 05:00:00,228.02,415.76,176.8,201.7,140.15,554.4,338.74,245.03,46.72,587.99,154.77,24.86,727.2,120.31,160.76,170.75,61.86,158.33,291.1,100.4,143.87,384.46,113.54,34.2636,84.08
2024-11-19 05:00:00,228.28,417.79,179.58,204.61,147.01,561.09,346.0,243.09,46.41,581.38,153.0,25.1,729.73,118.63,159.6,170.76,62.59,156.72,290.73,98.35,145.6,382.33,113.58,34.0418,86.6
2024-11-20 05:00:00,229.0,415.49,177.33,202.88,145.89,565.52,342.03,240.78,46.06,581.93,153.11,24.94,753.41,120.32,161.33,170.89,62.99,158.74,290.91,98.26,146.08,381.5,113.74,34.2469,87.18
2024-11-21 05:00:00,228.52,412.87,169.24,198.38,146.67,563.09,339.64,244.76,46.46,596.11,155.5,25.13,749.92,121.93,161.63,172.75,63.76,160.34,288.47,100.06,143.41,389.59,114.86,34.6234,88.39
2024-11-22 05:00:00,229.87,417.0,166.57,197.12,141.95,559.14,352.56,248.55,47.0,602.78,155.17,25.65,748.01,121.79,162.36,176.28,63.92,162.0,290.28,102.5,149.29,397.49,114.7,34.8619,90.44
2024-11-25 05:00:00,232.87,418.79,169.43,201.45,136.02,565.11,338.59,250.29,47.5,603.03,155.78,26.17,755.0,119.97,160.36,177.39,64.38,163.05,296.19,101.84,153.1,405.65,115.0,35.3264,89.5
2024-11-26 05:00:00,235.06,427.99,170.62,207.86,136.92,573.54,338.23,249.97,47.75,605.5,154.52,25.77,789.32,117.97,162.53,179.31,64.55,162.16,296.33,100.68,150.76,407.83,117.04,35.0795,91.31
2024-11-27 05:00:00,234.93,422.99,170.82,205.74,135.34,569.2,332.89,249.79,47.77,605.43,155.4,25.83,788.19,117.66,162.11,179.36,64.43,162.72,295.08,101.51,152.4,403.7,117.42,35.1046,91.88
2024-11-29 05:00:00,237.33,423.46,170.49,207.89,138.25,574.32,345.16,249.72,47.51,608.57,155.01,26.21,795.35,117.96,161.93,179.26,64.08,163.45,296.01,102.46,155.44,406.11,117.05,34.9749,92.5
